record,mode,frame_idx,is_valid,reason
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,54,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,55,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,56,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,57,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,58,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,59,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,60,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,61,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,62,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,63,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,64,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,65,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,66,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,67,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,68,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,69,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,70,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,71,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,72,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,73,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,74,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,75,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,76,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,77,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,78,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,79,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,80,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,81,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,82,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,83,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,84,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,85,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,86,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,87,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,88,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,89,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,90,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,91,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,92,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,93,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,94,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,95,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,96,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,97,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,98,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,99,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,100,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,101,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,102,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,103,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,104,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,105,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,106,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,107,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,108,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,109,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,110,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,111,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,112,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,113,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,114,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,115,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,116,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,117,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,118,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,119,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,120,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,121,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,122,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,123,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,124,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,125,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,126,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,127,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,128,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,129,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,130,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,131,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,132,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,133,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,134,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,135,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,136,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,137,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,138,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,139,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,140,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,141,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,142,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,143,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,144,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,145,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,146,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,147,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,148,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,149,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,150,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,151,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,152,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,153,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,154,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,155,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,156,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,157,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,158,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,159,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,160,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,161,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,162,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,163,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,164,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,165,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,166,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,167,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,168,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,169,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,170,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,171,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,172,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,173,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,174,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,175,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,176,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,177,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,178,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,179,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,180,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,181,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,182,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,183,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,184,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,185,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,186,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,187,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,188,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,189,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,190,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,191,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,192,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,193,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,194,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,195,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,196,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,197,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,198,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,199,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,200,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,201,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,202,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,203,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,204,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,205,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,206,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,207,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,208,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,209,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,210,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,211,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,212,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,213,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,214,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,215,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,216,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,217,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,218,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,219,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,220,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,221,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,222,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,223,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,224,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,225,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,226,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,227,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,228,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,229,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,230,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,231,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,232,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,233,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,234,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,235,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,236,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,237,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,238,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,239,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,240,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,241,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,242,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,243,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,244,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,245,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,246,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,247,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,248,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,249,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,250,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,251,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,252,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,253,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,254,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,255,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,256,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,257,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,258,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,259,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,260,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,261,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,262,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,263,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,264,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,265,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,266,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,267,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,268,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,269,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,270,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,271,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,272,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,273,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,274,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,275,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,276,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,277,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,278,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,279,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,280,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,281,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,282,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,283,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,284,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,285,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,286,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,287,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,288,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,289,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,290,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,291,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,292,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_30,293,False,Identical to previous frame
