record,mode,frame_idx,is_valid,reason
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,179,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,180,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,181,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,182,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,183,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,184,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,185,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,186,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,187,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,188,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,189,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,190,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,191,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,192,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,193,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,194,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,195,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,196,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,197,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,198,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,199,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,200,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,201,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,202,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,203,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,204,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,205,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,206,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,207,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,208,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,209,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,210,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,211,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,212,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,213,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,214,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,215,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,216,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,217,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,218,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,219,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,220,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,221,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,222,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,223,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,224,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,225,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,226,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,227,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,228,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,229,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,230,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,231,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,232,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,233,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,234,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,235,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,236,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,237,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,238,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,239,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,240,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,241,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,242,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,243,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,244,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,245,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,246,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,247,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,248,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,249,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,250,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,251,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,252,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,253,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,254,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,255,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,256,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,257,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,258,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,259,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,260,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,261,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,262,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,263,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,264,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,265,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,266,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,267,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,268,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,269,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,270,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,271,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,272,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,273,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,274,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,275,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,276,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,277,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,278,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,279,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,280,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,281,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,282,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,283,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,284,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,285,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,286,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,287,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,288,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,289,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,290,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,291,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,292,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,293,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,294,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,295,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,296,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,297,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,298,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,299,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,300,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,301,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,302,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,303,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,304,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,305,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,306,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,307,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,308,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,309,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,310,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,311,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,312,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,313,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,314,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,315,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,316,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,317,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,318,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,319,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,320,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,321,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,322,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,323,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,324,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,325,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,326,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,327,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,328,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,329,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,330,True,
AnimeFantasyRPG_0_60,4_Difficult/4_Difficult_2/fps_30,331,True,
