record,mode,frame_idx,is_valid,reason
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,93,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,94,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,95,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,96,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,97,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,98,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,99,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,100,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,101,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,102,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,103,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,104,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,105,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,106,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,107,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,108,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,109,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,110,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,111,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,112,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,113,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,114,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,115,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,116,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,117,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,118,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,119,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,120,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,121,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,122,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,123,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,124,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,125,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,126,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,127,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,128,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,129,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,130,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,131,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,132,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,133,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,134,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,135,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,136,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,137,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,138,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,139,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,140,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,141,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,142,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,143,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,144,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,145,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,146,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,147,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,148,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,149,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,150,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,151,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,152,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,153,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,154,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,155,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,156,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,157,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,158,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,159,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,160,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,161,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,162,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,163,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,164,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,165,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,166,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,167,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,168,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,169,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,170,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,171,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,172,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,173,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,174,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,175,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,176,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,177,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,178,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,179,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,180,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,181,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,182,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,183,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,184,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,185,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,186,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,187,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,188,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,189,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,190,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,191,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,192,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,193,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,194,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,195,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,196,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,197,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,198,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,199,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,200,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,201,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,202,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,203,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,204,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,205,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,206,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,207,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,208,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,209,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,210,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,211,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,212,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,213,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,214,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,215,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,216,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,217,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,218,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,219,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,220,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,221,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,222,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,223,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,224,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,225,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,226,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,227,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,228,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,229,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,230,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,231,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,232,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,233,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,234,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,235,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,236,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,237,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,238,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,239,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,240,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,241,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,242,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,243,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,244,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,245,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,246,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,247,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,248,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,249,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,250,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,251,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,252,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,253,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,254,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,255,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,256,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,257,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,258,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,259,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,260,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,261,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,262,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,263,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,264,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,265,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,266,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,267,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,268,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,269,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,270,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,271,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,272,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,273,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,274,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,275,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,276,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,277,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,278,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,279,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,280,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,281,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,282,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,283,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,284,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,285,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,286,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,287,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,288,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,289,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,290,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,291,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,292,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,293,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,294,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,295,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,296,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,297,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,298,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,299,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,300,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,301,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,302,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,303,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,304,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,305,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,306,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,307,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,308,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,309,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,310,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,311,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,312,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,313,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,314,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,315,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,316,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,317,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,318,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,319,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,320,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,321,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,322,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,323,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,324,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,325,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,326,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,327,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,328,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,329,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,330,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,331,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,332,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,333,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,334,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,335,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,336,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,337,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,338,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,339,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,340,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,341,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,342,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,343,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,344,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,345,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,346,True,
AnimeFantasyRPG_0_60,2_Easy/2_Easy_2/fps_60,347,True,
