record,mode,frame_idx,is_valid,reason
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,25,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,26,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,27,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,28,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,29,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,30,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,31,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,32,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,33,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,34,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,35,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,36,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,37,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,38,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,39,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,40,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,41,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,42,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,43,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,44,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,45,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,46,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,47,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,48,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,49,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,50,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,51,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,52,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,53,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,54,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,55,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,56,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,57,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,58,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,59,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,60,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,61,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,62,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,63,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,64,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,65,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,66,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,67,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,68,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,69,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,70,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,71,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,72,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,73,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,74,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,75,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,76,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,77,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,78,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,79,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,80,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,81,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,82,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,83,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,84,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,85,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,86,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,87,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,88,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,89,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,90,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,91,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,92,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,93,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,94,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,95,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,96,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,97,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,98,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,99,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,100,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,101,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,102,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,103,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,104,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,105,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,106,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,107,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,108,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,109,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,110,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,111,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,112,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,113,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,114,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,115,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,116,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,117,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,118,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,119,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,120,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,121,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,122,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,123,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,124,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,125,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,126,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,127,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,128,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,129,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,130,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,131,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,132,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,133,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,134,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,135,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,136,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,137,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,138,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,139,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,140,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,141,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,142,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,143,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,144,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,145,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,146,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,147,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,148,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,149,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,150,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,151,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,152,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,153,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,154,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,155,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,156,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,157,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,158,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,159,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,160,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,161,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,162,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,163,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,164,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,165,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,166,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,167,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,168,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,169,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,170,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,171,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,172,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,173,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,174,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,175,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,176,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,177,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,178,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,179,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,180,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,181,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,182,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,183,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,184,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,185,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,186,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,187,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,188,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,189,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,190,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,191,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,192,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,193,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,194,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,195,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,196,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,197,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,198,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,199,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,200,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,201,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,202,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,203,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,204,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,205,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,206,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,207,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,208,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,209,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,210,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,211,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,212,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,213,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,214,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,215,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,216,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,217,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,218,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,219,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,220,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,221,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,222,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,223,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,224,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,225,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,226,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,227,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,228,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,229,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,230,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,231,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,232,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,233,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,234,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,235,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,236,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,237,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,238,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,239,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,240,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,241,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,242,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,243,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,244,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,245,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,246,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,247,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,248,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,249,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,250,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,251,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,252,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,253,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,254,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,255,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,256,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,257,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,258,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,259,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,260,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,261,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,262,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,263,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,264,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,265,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,266,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,267,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,268,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,269,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,270,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,271,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,272,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,273,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,274,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,275,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,276,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,277,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,278,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,279,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,280,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,281,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,282,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,283,False,Identical to previous frame
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,284,True,
AnimeFantasyRPG_0_60,2_Difficult/2_Difficult_0/fps_60,285,False,Identical to previous frame
